FRAUD,PPSN,SCHEME_CODE,LOCATION_CODE,PAY_TYPE,REG_DATE,START_DATE,BIRTH_DATE,AGE_YEARS,OCC_CODE,MEANS_FROM_EMP,DELAY,WEEKLY_RATE,PAID_TO_DATE,SEX,MARITAL_STATUS,NO_DEP,FUEL_AMOUNT,APPOINTMENT_STATUS,BOOK_NUMBER,CARER_ID,PHOTO_VERIFIED,OPEN_CREDIT_LINES,DRIVING_STATUS,FREE_TRAVEL,EMPLOYER_NO,IBAN,MED_ASSESSMENT,MED_CONDITION_SATISFIED,MORT_OUTSTANDING,PAY_LOCATION_CODE,PREF_LANG,PHONE_NO,PRIORITY_CLAIM
1,2211121G,F1,S3,Basic,26/11/2013,05/12/2013,11/10/1977,39,M,10900,20,200,12000,Female,D,4,80,Up-to-Date,18560,25429,1,5,Active,1,70109176,BCAB864300142074,4,0,0,S3,1,3.54E+11,0
1,8168648T,F1,H5,Exceptional,02/06/2010,14/06/2010,04/03/1961,55,SS,18100,16,180,43020,Female,D,5,90,Up-to-Date,13104,0,0,7,Active,0,54694067,CDAC080393680476,1,0,196445,H5,1,3.54E+11,0
1,5521743S,F1,F5,Basic,30/01/2001,02/02/2001,16/01/1984,32,M,6800,13,210,152250,Female,S,8,120,Up-to-Date,17869,0,1,5,Active,0,7038612,AABB038972152110,2,0,87423,M5,1,3.54E+11,0
0,4787149B,H2,X2,Exceptional,03/06/2009,21/06/2009,31/03/1973,43,S,42400,12,90,26100,Male,D,3,70,Up-to-Date,32599,0,1,9,None,0,41466852,BBCA734927992089,1,1,115510,X2,2,3.54E+11,0
1,5797788S,H1,H5,Supplement,05/08/2012,18/08/2012,14/08/1982,34,SS,10300,39,150,18900,Female,D,4,80,Missed,46525,0,0,6,None,0,48300430,ADAA096381697807,4,0,129333,D1,1,3.54E+11,0
0,9805545BS,H2,P3,Basic,07/07/2004,25/07/2004,27/10/1983,33,SS,27400,9,190,103550,Female,M,3,90,Due,47408,0,1,3,None,0,15969410,BBDC951183231662,1,1,129664,H1,1,3.54E+11,0
1,4117332U,F1,X4,Basic,29/08/2010,15/09/2010,25/12/1963,53,S,26000,28,100,22700,Female,S,3,70,Up-to-Date,30221,0,1,2,None,0,43486280,DCAC254026048762,3,0,0,X4,1,3.54E+11,0
1,8859152Q,F1,K1,Supplement,16/05/2009,19/05/2009,19/03/1981,35,S,21500,16,110,32340,Male,D,4,80,Up-to-Date,36532,0,1,5,Active,0,214651,CCDD094686672572,3,0,0,K1,1,3.54E+11,0
0,5754192N,H2,C4,Exceptional,06/10/2011,19/10/2011,08/02/1994,22,SS,31100,19,180,30600,Male,M,2,80,Missed,43840,0,1,2,Active,0,28017653,CBCD418556783414,1,1,181127,C4,1,3.54E+11,0
0,9789768C,F1,E5,Urgent,11/07/2013,28/07/2013,18/04/1982,34,M,20500,3,200,15400,Male,M,4,100,Due,48102,0,1,8,None,0,83420087,CDDC572844278213,3,0,0,E5,1,3.54E+11,0
0,4137339UV,H1,U3,Basic,08/12/2001,19/12/2001,07/07/1967,49,S,40700,15,80,54560,Male,S,3,70,Up-to-Date,37085,0,0,5,Active,0,22417881,CADA513334953109,1,0,193047,U3,2,3.54E+11,0
0,9778401L,H1,E4,Basic,16/07/2004,06/08/2004,16/02/1981,35,SS,36600,28,170,92480,Female,M,1,70,Up-to-Date,19336,0,0,7,Active,0,64653765,BBBD113732898799,3,0,0,E4,1,3.54E+11,0
1,6668653A,F1,Q5,Supplement,26/11/2010,29/11/2010,22/10/1967,49,S,31700,20,90,19530,Male,S,3,70,Due,18737,0,1,4,Active,0,30173217,ADCC214491819585,4,0,0,Q5,1,3.54E+11,0
0,1143480O,H2,L2,Basic,09/07/2010,20/07/2010,28/07/1995,21,M,15500,4,150,35100,Male,M,2,80,Due,41876,0,1,3,Active,0,62550539,CCBC899354861207,1,1,103472,L2,1,3.54E+11,0
0,5791659W,F1,A3,Basic,15/02/2003,01/03/2003,09/05/1968,48,SS,34000,18,160,98720,Female,M,1,70,Due,36615,0,0,9,Active,0,31831489,CADB040375743588,3,0,0,A3,1,3.54E+11,0
1,1700209V,F1,L4,Basic,14/02/2013,24/02/2013,26/09/1984,32,M,7700,55,150,14550,Female,D,3,70,Up-to-Date,24532,0,1,5,Active,0,30617149,CBDB091075681301,3,0,147158,L4,1,3.54E+11,0
1,8488156Z,F1,V2,Basic,16/08/1995,01/09/1995,23/03/1986,30,M,1000,22,170,171530,Female,S,6,100,Due,10167,0,1,3,Active,0,84588469,DDBB313862469856,3,1,0,V2,1,3.54E+11,0
0,5628315N,F1,T5,Supplement,10/12/2010,26/12/2010,14/05/1988,28,M,24700,8,150,31950,Female,M,3,90,Missed,14670,0,1,4,Active,0,36426991,BABD842267163438,4,0,106920,L1,1,3.54E+11,1
0,9953769W,H2,P1,Basic,22/11/2006,09/12/2006,30/01/1987,29,M,16300,11,210,89040,Female,D,1,50,Missed,26045,0,1,7,None,0,16609106,CAAD550356152043,1,1,127735,P1,1,3.54E+11,0
0,0487386H,H2,H2,Basic,06/02/2009,19/02/2009,28/03/1965,51,S,41800,20,90,27540,Female,D,4,80,Up-to-Date,35678,0,0,3,Active,0,99044020,DBDA459425200926,1,1,138325,H2,1,3.54E+11,0
1,6443916V,H1,J3,Supplement,30/06/2009,21/07/2009,14/03/1984,32,M,8600,26,170,48620,Male,S,2,60,Due,40239,0,1,3,Active,0,91343291,AAAB925496216496,1,0,0,J3,1,3.54E+11,1
0,9406246X,H2,B3,Basic,09/05/2004,19/05/2004,30/03/1960,56,SS,30200,19,160,88640,Male,S,2,60,Up-to-Date,49501,48985,0,5,None,1,77521915,DAAA219229104558,1,1,107110,B3,1,3.54E+11,0
1,9995270L,F1,J5,Basic,21/08/2008,05/09/2008,28/06/1982,34,SS,15200,16,150,49800,Male,D,5,90,Up-to-Date,42181,0,0,5,None,0,57425148,BDAC780851662093,2,0,171294,J5,1,3.54E+11,0
1,9267346E,H2,X2,Basic,19/10/2006,08/11/2006,10/01/1962,54,M,700,38,170,72760,Female,M,3,90,Up-to-Date,24228,0,0,1,None,0,34771634,ADBA778866375958,1,1,0,N4,1,3.54E+11,0
0,0790337S,H1,F4,Urgent,24/06/2011,04/07/2011,15/01/1986,30,S,37200,11,90,16560,Male,M,4,100,Up-to-Date,17394,0,0,3,None,0,94724836,CBBC767031986341,1,0,0,F4,1,3.54E+11,1
0,4895884X,H1,A4,Supplement,20/09/2011,29/09/2011,10/08/1993,23,S,40700,5,110,19030,Male,S,1,50,Up-to-Date,22533,0,1,5,None,0,86517345,CBDC944630141399,2,0,0,A4,1,3.54E+11,0
1,0150800C,H1,M1,Basic,11/11/2007,18/11/2007,05/08/1983,33,M,9600,33,170,63580,Male,S,2,60,Up-to-Date,37900,0,1,5,Active,0,7781946,BBDD054516907513,4,0,154570,M1,1,3.54E+11,0
1,9247033X,F1,O5,Supplement,13/10/2002,18/10/2002,12/12/1980,36,M,300,20,180,114840,Male,D,6,100,Up-to-Date,49656,0,0,6,Active,0,68092531,BBBA994763707891,1,0,0,O5,1,3.54E+11,1
1,5101568B,F1,O3,Basic,06/03/2006,16/03/2006,06/02/1958,58,S,19500,26,110,50490,Female,S,5,90,Due,42188,0,1,4,None,0,8454553,CCAC619743974120,2,0,0,O3,1,3.54E+11,1
0,0212432F,F1,G4,Urgent,13/11/2007,28/11/2007,21/09/1969,47,M,25800,18,220,82060,Female,D,0,40,Up-to-Date,29580,0,1,6,None,0,24986620,CBBB780552051666,2,0,0,G4,1,3.54E+11,0
0,0198549Q,H1,K3,Urgent,15/09/2006,03/10/2006,01/01/1960,57,SS,29700,9,180,77760,Female,S,2,60,Missed,44730,0,1,7,Suspended,0,16856534,DBCB471938688618,4,0,133422,K3,1,3.54E+11,0
0,7907964D,H2,Z2,Supplement,28/11/2009,05/12/2009,04/01/1964,53,M,20300,10,190,50920,Female,M,2,80,Due,28340,0,1,6,Active,0,39091328,CDAA406809655876,1,1,0,H1,1,3.54E+11,0
1,0769744BB,H1,C5,Supplement,25/10/2003,03/11/2003,25/02/1972,44,SS,10000,17,170,99280,Female,D,5,90,Up-to-Date,15230,0,1,7,Active,0,18306926,ADCA886954089877,2,0,131319,C5,1,3.54E+11,0
1,4728466G,H1,O5,Basic,10/10/2000,15/10/2000,23/07/1993,23,S,15700,31,120,89160,Female,S,2,60,Due,46505,0,1,3,Active,0,16697726,BBAD341720802004,2,0,0,O5,1,3.54E+11,0
1,0896322U,F1,B1,Basic,02/05/2008,11/05/2008,06/11/1988,28,M,400,45,180,62460,Male,S,8,120,Due,38673,0,0,8,Active,0,69872453,CDDB121408218535,4,0,0,B1,1,3.54E+11,0
0,0994782S,F1,X2,Basic,11/05/2011,17/05/2011,11/03/1970,46,M,25700,17,180,34200,Female,M,1,70,Due,16839,0,1,5,None,0,17528620,DBDD144059973089,2,0,0,X2,2,3.54E+11,0
1,2739528Z,F1,P4,Basic,27/08/2002,05/09/2002,30/01/1945,71,M,8300,25,170,109480,Male,D,6,100,Missed,28554,0,1,4,Active,1,80179913,BBCC251068936499,3,0,0,P4,1,3.54E+11,0
1,6115962Q,F1,S2,Basic,06/05/2012,22/05/2012,21/02/1990,26,SS,7200,40,180,24840,Female,M,7,130,Up-to-Date,29126,0,1,5,Active,0,35206784,CABC039803946237,3,0,158698,S2,1,3.54E+11,0
0,4621512A,F1,C4,Urgent,15/05/2006,30/05/2006,27/01/1976,40,SS,30300,1,130,58370,Female,S,3,70,Up-to-Date,28078,0,1,7,None,0,57296639,DAAC381157962415,2,0,121600,C4,1,3.54E+11,1
0,1188006D,F1,D5,Exceptional,23/05/1998,25/05/1998,14/10/1968,48,M,22400,22,180,155700,Female,D,4,80,Due,30882,0,1,8,Active,0,35004193,ADCB469440128412,3,0,134978,D5,1,3.54E+11,0
1,6561661C,F1,H3,Supplement,07/09/2008,19/09/2008,14/01/1996,20,S,23000,34,120,39600,Male,S,4,80,Up-to-Date,15350,0,1,5,Active,0,53288823,CBCD970030089749,4,0,0,C5,1,3.54E+11,0
1,6134368B,F1,Q5,Basic,27/07/2012,14/08/2012,23/12/1984,32,S,20700,19,100,12700,Male,S,4,80,Due,47359,0,1,5,Active,0,70023475,BDAA829399712562,3,0,183259,Q5,1,3.54E+11,0
0,6066659S,H1,O4,Supplement,21/10/2005,02/11/2005,09/10/1988,28,SS,29200,21,160,76960,Male,D,4,80,Up-to-Date,10309,0,1,4,Active,0,93064577,BAAA929516529035,4,0,0,O4,1,3.54E+11,0
0,1886090J,G1,B2,Supplement,02/06/2008,09/06/2008,11/12/1952,64,SS,31000,23,130,44720,Male,M,3,90,Missed,30033,0,0,6,Active,0,22931780,CBBB951881980167,4,0,0,B2,1,3.54E+11,0
0,2186527B,F1,U4,Basic,16/10/2008,26/10/2008,25/12/1983,33,S,39700,21,120,39000,Male,S,4,80,Missed,42885,0,1,6,Active,0,1967158,DBAC357683359495,2,0,0,U4,1,3.54E+11,0
1,0293976A,F1,B2,Basic,09/03/2006,22/03/2006,06/03/1993,23,S,26100,21,110,50380,Male,M,3,90,Due,13308,0,1,8,Active,0,23543306,AAAA504389685081,4,0,139729,B2,1,3.54E+11,0
0,4630156G,H1,P1,Supplement,29/06/2003,14/07/2003,01/05/1991,25,S,37500,12,110,65890,Male,D,2,60,Due,31154,0,0,7,Active,0,24135504,AACC446076332626,4,0,162131,P1,1,3.54E+11,1
0,6889886P,F1,U4,Basic,24/06/2013,30/06/2013,15/04/1978,38,M,19600,13,170,13770,Female,M,2,80,Up-to-Date,22615,0,1,7,Active,1,33495083,ADAC555626986343,2,0,0,U4,1,3.54E+11,0
0,0757020E,H2,I1,Basic,14/03/2002,22/03/2002,23/01/1996,20,M,5800,25,200,133200,Male,D,3,70,Due,30863,0,1,7,Active,0,95630548,AABD125279751302,1,1,67373,I1,1,3.54E+11,0
0,6661440G,F1,F1,Supplement,22/03/2012,04/04/2012,04/05/1968,48,SS,36500,21,200,28800,Male,S,1,50,Due,30969,17657,1,3,None,1,73301586,CCDA015006412665,1,0,0,F1,1,3.54E+11,0
0,9891838J,G1,O3,Basic,02/10/2002,21/10/2002,10/01/1981,35,S,40300,22,100,63800,Female,S,2,60,Due,39566,0,0,10,Active,0,94347690,BCBC887030449216,4,0,0,O3,1,3.54E+11,0
1,7087675X,H1,G4,Basic,11/11/2008,20/11/2008,09/07/1988,28,M,3500,38,180,57960,Female,S,6,100,Up-to-Date,27400,0,1,4,Active,0,68879715,DBCB154542735472,2,0,0,G4,1,3.54E+11,0
1,0331551UW,F1,C4,Basic,26/03/2011,31/03/2011,17/06/1996,20,M,8200,32,170,33320,Female,S,3,70,Up-to-Date,38901,0,1,8,Active,0,47909054,CBBA139871738181,2,0,0,C4,1,3.54E+11,0
1,2369571K,F1,B4,Supplement,05/02/1997,11/02/1997,13/03/1983,33,SS,9400,37,170,158270,Female,D,3,70,Up-to-Date,11579,0,1,5,Active,0,6870817,CBCA957861353655,2,0,131426,B4,1,3.54E+11,0
1,5054556L,F1,B3,Supplement,08/08/2006,26/08/2006,29/11/1988,28,M,600,27,210,91770,Male,S,3,70,Up-to-Date,44686,0,1,4,None,1,14958746,ADBB564499216583,1,0,0,B3,1,3.54E+11,0
1,0747217T,H1,Z1,Basic,03/08/2006,16/08/2006,22/08/1963,53,M,9900,19,180,79020,Male,S,5,90,Up-to-Date,13609,0,1,4,Active,0,92420788,CCDB230956708065,2,0,0,Z1,1,3.54E+11,0
0,3728080N,H1,F1,Basic,24/02/2007,09/03/2007,01/06/1998,18,M,22300,11,210,85680,Male,S,4,80,Due,40753,0,1,6,None,0,81817237,CABA126180165687,2,0,0,F1,1,3.54E+11,0
0,6460963X,H2,Q4,Supplement,07/09/2008,08/09/2008,05/12/1959,57,SS,33700,20,180,59760,Female,S,3,70,Up-to-Date,15422,0,1,3,Active,1,35460136,DACA927516727601,1,1,104567,Q4,1,3.54E+11,0
0,6286678GT,H1,E2,Supplement,14/11/2012,29/11/2012,18/11/1954,62,M,20100,9,170,19210,Male,S,4,80,Up-to-Date,41065,0,0,2,Active,1,74034812,ACDA856575410484,2,0,0,E2,1,3.54E+11,0
0,0876789K,H1,S3,Supplement,04/12/2010,13/12/2010,05/03/1972,44,M,21900,20,150,32250,Female,S,2,60,Up-to-Date,29364,0,0,9,Active,0,52508400,DAAB609694777585,1,0,0,S3,1,3.54E+11,0
1,2430104X,F1,U4,Basic,20/04/2009,03/05/2009,16/12/1990,26,M,4700,41,200,59200,Male,D,5,90,Due,23887,0,1,6,None,0,51334248,CDCD420297079373,1,0,0,U4,1,3.54E+11,0
0,9249887M,F1,I3,Basic,16/05/2012,21/05/2012,07/08/1984,32,S,40600,1,100,13800,Male,M,1,70,Up-to-Date,40966,0,1,4,None,0,63396323,ADCA560952888435,2,0,142192,I3,1,3.54E+11,0
1,6002772O,F1,J2,Basic,09/05/2009,13/05/2009,18/02/1970,46,SS,6900,24,170,50150,Male,D,3,70,Up-to-Date,19490,0,0,2,None,0,7336290,BBCD319158628385,1,0,0,J2,1,3.54E+11,0
0,4589600S,H2,G1,Basic,21/07/2010,23/07/2010,06/05/1980,36,SS,30300,3,160,37440,Female,S,1,50,Missed,24092,0,1,8,Active,0,19269104,AABA100303722891,1,1,148317,G1,1,3.54E+11,1
0,2921062S,F1,A3,Urgent,20/02/2010,06/03/2010,20/06/1956,60,SS,29200,12,180,45360,Male,S,3,70,Up-to-Date,17646,0,0,3,Active,0,73440393,BBDC172727162168,1,0,128035,A3,1,3.54E+11,0
0,2234459U,H2,P1,Supplement,06/07/1996,23/07/1996,28/06/1978,38,SS,28300,16,130,125060,Female,D,1,50,Missed,17777,0,1,5,Active,0,9144746,CDBB455309571687,1,1,0,P1,1,3.54E+11,0
1,0190321Z,F1,Z2,Basic,11/12/2007,19/12/2007,16/08/1975,41,SS,19900,15,180,66600,Female,M,3,90,Up-to-Date,35275,42207,1,6,Active,1,69595319,BDCB291887804664,3,0,0,Z2,1,3.54E+11,0
1,4718372T,F1,O2,Basic,29/05/1998,05/06/1998,21/08/1968,48,SS,18700,32,190,164160,Male,S,7,110,Due,45795,0,1,8,Active,0,80011984,ACBD065203047552,4,0,185695,O2,1,3.54E+11,0
1,2740290B,F1,V3,Exceptional,16/08/2006,31/08/2006,28/10/1959,57,M,4500,22,150,65400,Female,S,5,90,Up-to-Date,47020,0,0,7,Active,0,3732495,DDCA440785270957,2,0,0,V3,1,3.54E+11,0
0,3026795N,H2,C2,Urgent,05/11/2006,17/11/2006,10/02/1993,23,S,37600,24,90,38340,Male,M,2,80,Up-to-Date,16270,37445,1,5,None,1,71600477,CBDB959936701513,1,1,0,N2,1,3.54E+11,0
0,5178213H,F1,B1,Supplement,19/01/2009,07/02/2009,09/12/1967,49,SS,29600,24,160,49280,Male,D,2,60,Due,19870,0,0,3,Active,0,61645775,BDBB912346914363,3,0,0,B1,1,3.54E+11,0
1,9810756N,F1,I5,Basic,23/05/1998,09/06/1998,02/09/1957,59,M,8500,27,150,129600,Female,D,4,80,Up-to-Date,20896,0,1,10,None,1,22338734,CCDC089684722065,2,0,0,I5,1,3.54E+11,0
1,3940082T,F1,R2,Basic,15/12/2006,05/01/2007,15/03/1980,36,SS,4400,34,140,58240,Female,S,5,90,Up-to-Date,45614,0,0,6,None,0,16552349,DDCB302235274584,2,0,154070,R2,1,3.54E+11,0
1,8161577A,F1,B5,Basic,08/11/2009,16/11/2009,18/02/1980,36,P,38500,22,90,24390,Male,S,1,50,Up-to-Date,27808,0,0,6,Active,0,39757275,DDBA357044416980,3,0,256947,B5,1,3.54E+11,0
1,4651075D,H2,G2,Basic,27/05/2011,11/06/2011,17/01/1978,38,M,2600,2,190,35530,Male,D,5,90,Up-to-Date,46449,0,0,7,None,0,30761588,ADCC451859907452,1,1,104209,G2,1,3.54E+11,0
1,9457278J,F1,E4,Basic,18/06/2012,02/07/2012,26/02/1997,19,SS,11500,27,180,23940,Male,S,5,90,Up-to-Date,27624,0,0,6,Active,0,54167864,AADD258679813433,3,0,0,E4,1,3.54E+11,0
1,7652197Z,F1,G5,Supplement,01/01/2011,04/01/2011,14/03/1993,23,S,23100,32,110,22880,Male,S,5,90,Missed,24081,0,0,6,Active,0,25649312,ADAC813867878737,2,0,0,G5,1,3.54E+11,0
0,3940018Z,F1,H4,Basic,05/09/2008,07/09/2008,02/12/1981,35,M,13800,11,150,49800,Female,M,2,80,Due,40008,0,1,3,Active,0,84937126,CACD486376711499,2,0,0,H4,1,3.54E+11,0
0,1364156O,G1,K4,Basic,16/10/1996,20/10/1996,05/04/1969,47,M,21000,10,180,171000,Male,M,3,90,Up-to-Date,17667,0,1,7,Active,1,33274454,BCDD334443886333,2,0,0,K4,1,3.54E+11,0
1,6358270T,F1,M2,Basic,17/06/2012,22/06/2012,11/07/1984,32,M,6700,17,160,21440,Female,S,4,80,Up-to-Date,35552,0,1,7,Active,0,29996111,DBBD400090396787,3,0,0,M2,1,3.54E+11,1
1,3642199O,F1,J3,Basic,10/06/2008,28/06/2008,08/05/1972,44,S,17300,26,80,27280,Female,S,5,90,Due,23862,0,1,4,Active,1,19171680,CBAB665852593652,1,0,0,J3,1,3.54E+11,0
0,2451001E,F1,V1,Basic,05/04/2008,08/04/2008,19/05/1995,21,M,21600,20,180,63360,Male,D,4,80,Up-to-Date,49579,0,1,4,None,1,76979460,CBBB132849145429,2,0,92254,V1,1,3.54E+11,0
1,4189645B,F1,A4,Supplement,22/04/2009,05/05/2009,22/08/1982,34,M,9000,33,200,59200,Male,S,2,60,Due,33731,0,1,4,Active,0,74116133,BCAC914192482881,3,1,130277,A4,1,3.54E+11,0
0,3116786L,F1,L5,Exceptional,29/10/2009,14/11/2009,03/12/1997,19,SS,34000,29,190,51490,Female,S,3,70,Due,39702,0,1,7,None,0,22162495,BADC931301161387,4,0,0,L5,1,3.54E+11,0
1,9671746M,F1,O2,Supplement,01/05/2004,03/05/2004,06/10/1993,23,M,3200,26,190,105640,Female,D,2,60,Missed,38563,0,1,4,None,0,2179307,ABCC322277424670,3,0,0,O2,1,3.54E+11,0
1,6834445Z,F1,M3,Basic,18/11/2011,28/11/2011,28/10/1973,43,SS,24100,36,140,23100,Female,S,5,90,Due,45934,0,1,10,None,0,56460605,BBAC533332175816,3,0,209647,M3,1,3.54E+11,0
0,1257922K,H2,P3,Basic,16/05/2010,26/05/2010,20/09/1998,18,SS,32900,10,140,33740,Male,S,4,80,Missed,31795,0,1,9,Active,0,30615130,DCDD809525044232,1,1,158504,P3,1,3.54E+11,0
1,8264247I,F1,X5,Basic,05/06/2001,13/06/2001,16/05/1982,34,SS,13200,11,180,127260,Male,M,4,100,Due,32837,0,1,8,Active,0,56173813,DCAA719878439981,1,0,170885,X5,2,3.54E+11,0
0,9089186O,F1,V3,Urgent,03/08/2004,20/08/2004,10/05/1992,24,M,22400,17,200,108400,Male,S,3,70,Due,25352,0,1,2,Active,0,21031923,ACDA563839065209,3,0,0,V3,1,3.54E+11,0
0,1120113G,F1,B2,Exceptional,03/10/2000,21/10/2000,05/12/1961,55,SS,30900,29,170,126140,Male,D,3,70,Up-to-Date,27074,0,0,3,Active,0,88783833,BAAB447023982778,3,0,96547,B2,1,3.54E+11,0
0,4154727G,H1,O5,Supplement,07/06/2011,23/06/2011,01/10/1980,36,M,19800,30,160,29760,Female,M,1,70,Due,16184,21445,1,5,Active,1,51473875,CBDC602910075234,3,0,0,O5,1,3.54E+11,0
1,3221439U,F1,K1,Basic,07/11/2008,14/11/2008,07/01/1976,40,M,10000,23,160,51680,Male,S,4,80,Up-to-Date,22538,0,1,7,Active,0,76795141,ACDC770424131143,2,0,0,K1,1,3.54E+11,1
0,5592505V,F1,I2,Basic,08/10/2010,19/10/2010,19/02/1995,21,SS,31900,4,140,31080,Male,D,0,40,Due,25612,0,1,6,Active,0,81422896,DABD160883156162,4,0,0,I2,1,3.54E+11,0
1,0352949V,H1,F1,Supplement,08/11/2000,13/11/2000,06/09/1994,22,M,8000,31,160,118240,Male,S,5,90,Due,43129,0,0,5,Active,1,14887300,CCCD975256941937,1,0,0,F1,1,3.54E+11,0
1,0176183C,F1,N1,Supplement,10/09/2010,17/09/2010,17/10/1991,25,M,18000,37,150,33900,Female,D,4,80,Due,34671,0,0,7,Active,1,16369261,ABBA420811013303,3,0,0,F5,1,3.54E+11,0
1,6220609X,F1,F1,Basic,26/06/2008,27/06/2008,13/04/1968,48,SS,5500,32,190,64790,Female,S,5,90,Up-to-Date,11849,0,1,5,None,0,95956701,DAAB581590984361,3,0,0,F1,1,3.54E+11,0
0,3395762QP,H1,N1,Basic,30/10/1997,08/11/1997,23/09/1964,52,SS,32900,16,170,152320,Female,M,4,100,Due,22456,0,1,6,Active,0,22175028,BBAD998426457204,2,0,186440,N1,1,3.54E+11,0
1,5228897JM,H2,Z1,Basic,24/11/2006,06/12/2006,27/12/1973,43,S,22200,23,120,50880,Female,S,3,70,Up-to-Date,49118,0,1,4,None,0,85254740,DABB950502086946,1,1,0,Z1,1,3.54E+11,0
1,4577712E,H1,N5,Supplement,28/07/1998,03/08/1998,15/01/1958,58,M,2400,26,220,188320,Female,M,5,110,Up-to-Date,34365,0,0,6,None,0,99615023,DCDB170722260337,1,0,159044,N5,1,3.54E+11,0
1,2175030O,F1,O3,Basic,30/05/2001,09/06/2001,21/07/1979,37,M,9700,35,180,127440,Female,S,3,70,Up-to-Date,21590,0,0,10,Suspended,0,84919663,CCAA930562352541,4,0,0,O3,1,3.54E+11,0
0,4362694T,G1,D1,Supplement,28/05/2012,29/05/2012,02/01/1969,48,M,17900,20,210,28770,Female,M,4,100,Up-to-Date,22269,0,0,6,Active,1,82348732,BABC505783798303,3,0,0,D1,1,3.54E+11,0
0,6626733F,F1,J1,Urgent,15/09/2008,22/09/2008,04/09/1989,27,SS,29400,20,140,46200,Male,S,2,60,Due,19000,0,0,6,None,1,90220426,CACA795125776592,3,0,0,J1,1,3.54E+11,0
0,2404430M,H1,F3,Basic,24/07/2005,06/08/2005,26/09/1970,46,S,37400,19,90,44280,Female,M,4,100,Due,41319,0,1,9,Active,0,70088744,DBBA005534102416,3,0,0,F3,1,3.54E+11,0
0,4966391DM,H2,F5,Exceptional,11/07/2003,30/07/2003,18/04/1966,50,M,22200,4,180,107460,Male,D,2,60,Up-to-Date,34895,0,1,8,Active,0,32506291,ACAC233501052969,1,1,0,F5,1,3.54E+11,0
1,6018658W,H1,A2,Basic,01/07/2010,10/07/2010,14/07/1980,36,SS,12100,30,190,44650,Male,D,3,70,Up-to-Date,21531,0,1,5,Active,0,62612306,ADBB544217040428,2,0,206050,A2,1,3.54E+11,0
0,4630928E,F1,E2,Supplement,23/11/2006,01/12/2006,13/04/1995,21,M,23500,30,190,80750,Male,M,1,70,Up-to-Date,23578,0,0,5,Active,0,97020269,CBCA396920591293,2,0,0,E2,1,3.54E+11,0
0,9799474L,H1,A1,Supplement,22/12/2005,24/12/2005,12/03/1968,48,SS,30100,15,150,70950,Female,M,3,90,Up-to-Date,11738,0,0,4,Suspended,1,74088050,BADC657252676624,3,0,0,A1,1,3.54E+11,0
0,2138571W,G1,C4,Exceptional,03/04/2011,22/04/2011,15/01/1981,35,M,22000,27,160,31040,Male,S,6,100,Due,46011,0,1,8,Active,1,17225328,ABCD997682279490,3,0,0,C4,1,3.54E+11,0
0,8901805O,H1,D3,Urgent,07/05/2009,11/05/2009,18/05/1991,25,SS,35400,14,170,50150,Female,D,3,70,Due,10685,0,1,1,Active,0,69518496,ACDA828261388501,4,0,0,D3,1,3.54E+11,0
1,6667848M,F1,W2,Supplement,17/04/2007,25/04/2007,17/06/1974,42,P,32900,23,70,28070,Male,S,3,70,Up-to-Date,25279,0,0,9,Active,0,62914495,DDDC430261059349,2,0,0,W2,1,3.54E+11,0
1,0713521W,F1,T4,Basic,04/12/1997,10/12/1997,28/10/1993,23,SS,16300,12,130,115830,Male,S,3,70,Up-to-Date,44634,0,1,4,Active,0,76296012,ADBB547957320809,2,0,0,T4,1,3.54E+11,0
0,6006252P,G1,H5,Urgent,11/12/2008,23/12/2008,09/06/1977,39,S,40300,8,80,25440,Female,M,3,90,Up-to-Date,22321,0,0,7,Active,1,48904433,CAAC577556185176,2,0,129433,O2,1,3.54E+11,0
1,9595708Q,H1,S4,Basic,24/08/2010,07/09/2010,23/09/1974,42,S,24400,21,80,18240,Female,S,5,90,Up-to-Date,34680,0,1,9,Active,0,67354784,DDDB965994753652,2,0,122405,S4,1,3.54E+11,0
0,7799713Q,F1,T2,Exceptional,10/09/1998,30/09/1998,11/08/1973,43,S,41900,18,120,101880,Female,D,0,40,Up-to-Date,26716,0,1,3,Active,0,75029165,DADB329928739554,4,0,0,T2,1,3.54E+11,0
1,4597244Y,F1,S5,Basic,09/05/2011,26/05/2011,20/09/1997,19,M,8200,22,160,30240,Female,S,5,90,Due,44152,0,1,3,Active,0,88423309,CACB197802754456,3,1,0,S5,1,3.54E+11,0
1,7512534A,H1,M4,Exceptional,25/04/2005,11/05/2005,02/10/1986,30,S,16100,41,90,45270,Female,D,3,70,Up-to-Date,49081,0,1,3,Active,0,88840310,BDAA822044022006,3,0,0,M4,1,3.54E+11,0
0,5533435L,H2,U5,Urgent,25/04/1998,06/05/1998,28/09/1966,50,M,10500,3,150,130200,Female,M,5,110,Missed,42107,0,1,5,Active,0,15324800,DDCC357954848656,1,1,0,U5,1,3.54E+11,0
1,3047786G,H2,W2,Basic,27/07/2007,14/08/2007,16/10/1960,56,SS,1700,21,150,58050,Male,M,4,100,Up-to-Date,20201,0,1,5,None,1,45042394,BCAD831169120662,1,1,0,W2,1,3.54E+11,0
